"","DATA_YEAR","FIPS_CODE","BRIDGE_ID","YEAR_BUILT","YEAR_RECONSTRCUTED","AVERAGE_DAILY_TRAFFIC","YEAR_ADT","FUTURE_ADT","DECK_COND","SUPERSTRUCTURE_COND","CHANNEL_COND","CULVERT_COND","OPERATING_RATING","INVENTORY_RATING"
"8956",2019,55,"B56017500000000",2004,0,208,2015,228,"7","7","6","N",63.7,37.3
"8957",2019,55,"B56017600000000",2004,0,228,2015,250,"7","7","7","N",58.8,34
"8958",2019,55,"B56017700000000",2004,0,192,2015,211,"7","7","7","N",78.4,47
"8959",2019,55,"B56017800000000",2005,0,486,2015,534,"7","7","7","N",68.6,40.5
"8960",2019,55,"B56017900000000",2006,0,3300,2016,3400,"7","7","9","N",60.4,35.6
"8961",2019,55,"B56018000000000",2004,0,1600,2016,1900,"7","8","8","N",62.1,38.9
"8962",2019,55,"B56018100000000",2009,0,11400,2016,11400,"8","7","8","N",89.8,42.1
"8963",2019,55,"B56018200000000",2004,0,2729,2015,5750,"8","8","8","N",65.3,38.9
"8964",2019,55,"B56018300000000",2008,0,2600,2016,2600,"7","7","7","N",93.1,55.1
"8965",2019,55,"B56018400000000",2007,0,312,2015,343,"7","7","7","N",73.5,43.7
"8966",2019,55,"B56018500000000",2007,0,136,2015,149,"7","7","7","N",73.5,43.7
"8967",2019,55,"B56018600000000",2007,0,560,2015,616,"7","7","7","N",73.5,43.7
"8968",2019,55,"B56018700000000",2008,0,178,2015,195,"7","7","7","N",75.1,43.7
"8969",2019,55,"B56018800000000",2010,0,11000,2016,11000,"8","8","N","N",57.3,39.9
"8970",2019,55,"B56018900000000",2010,0,11000,2016,11000,"8","8","N","N",57.3,39.9
"8971",2019,55,"B56019000000000",2010,0,1350,2016,1350,"8","8","N","N",48,36.6
"8972",2019,55,"B56019100000000",2010,0,11400,2016,11400,"7","8","N","N",59,42.1
"8973",2019,55,"B56019200000000",2011,0,11000,2016,11000,"8","8","N","N",46,35.6
"8974",2019,55,"B56019300000000",2011,0,11000,2016,11000,"8","8","N","N",46,35.6
"8975",2019,55,"B56019400000000",2010,0,6150,2016,6150,"7","8","N","N",44.4,34.3
"8976",2019,55,"B56019500000000",2010,0,22000,2016,22000,"7","8","N","N",59.9,46.3
"8977",2019,55,"B56019600000000",2010,0,22000,2016,22000,"7","8","N","N",57,42.4
"8978",2019,55,"B56019700000000",2010,0,22000,2016,22000,"7","8","N","N",48,36.6
"8979",2019,55,"B56019800000000",2010,0,22000,2016,22000,"7","8","N","N",48,36.6
"8980",2019,55,"B56019900000000",2010,0,22000,2016,22000,"7","8","N","N",66.1,51.2
"8981",2019,55,"B56020000000000",2007,0,241,2015,265,"7","7","8","N",75.1,43.7
"8982",2019,55,"B56020100000000",2008,0,1600,2016,1940,"7","7","8","N",45.4,35
"8983",2019,55,"B56020200000000",2009,0,554,2015,609,"7","7","8","N",47,36.3
"8984",2019,55,"B56020300000000",2009,0,474,2015,521,"7","7","8","N",49.2,37.9
"8985",2019,55,"B56020500000000",2015,0,23500,2015,23500,"8","8","N","N",45.7,35.3
"8986",2019,55,"B56020600000000",2015,0,23500,2015,23500,"8","8","N","N",45.7,35.3
"8987",2019,55,"B56020900000000",2016,0,15000,2015,23500,"8","8","N","N",42.8,33
"8988",2019,55,"B56021100000000",2016,0,15000,2015,23500,"8","9","8","N",48.6,36.9
"8989",2019,55,"B56021200000000",2016,0,15000,2015,23500,"9","9","8","N",48.6,36.9
"8990",2019,55,"B56021300000000",2015,0,521,2015,600,"8","8","N","N",48.9,37.3
"8991",2019,55,"B56021400000000",2016,0,15000,2015,23000,"8","8","8","N",43.4,33.4
"8992",2019,55,"B56021500000000",2016,0,15000,2015,23500,"8","9","9","N",43.4,33.4
"8993",2019,55,"B56021600000000",2006,0,252,2015,277,"7","7","8","N",47.4,32.4
"8994",2019,55,"B56021700000000",1965,0,17500,2016,22390,"7","6","8","N",53.9,32.4
"8995",2019,55,"B56021800000000",2008,0,535,2015,588,"7","7","8","N",53.9,38.9
"8996",2019,55,"B56022100000000",2011,0,330,2015,363,"7","7","7","N",43.1,33.4
"8997",2019,55,"B56022200000000",2014,0,3900,2016,2700,"7","7","9","N",45.4,35
"8998",2019,55,"B56022300000000",2017,0,12700,2017,15000,"N","N","8","9",43.7,34
"8999",2019,55,"B56022400000000",2011,0,83,2015,91,"8","8","8","N",86.5,61.6
"9000",2019,55,"B56022500000000",2012,0,1480,2015,1628,"N","N","9","7",54.5,32.6
"9001",2019,55,"B56022600000000",2012,0,7100,2016,10092,"N","N","9","7",54.5,32.6
"9002",2019,55,"B56022700000000",2014,0,740,2015,880,"8","8","9","N",48.3,36.9
"9003",2019,55,"B56022800000000",2015,0,150,2015,225,"8","8","8","N",46.7,36
"9004",2019,55,"B56022900000000",2013,0,202,2015,222,"7","7","9","N",47.6,36.3
"9005",2019,55,"B56023000000000",2012,0,101,2015,111,"8","8","8","N",43.7,33.7
"9006",2019,55,"B56023100000000",2015,0,99,2016,0,"7","7","8","N",48,36.6
"9007",2019,55,"B56023300000000",2018,0,210,2018,230,"9","9","9","N",45.7,35.3
"9008",2019,55,"B56046700000000",1938,1991,4700,2016,4920,"7","7","9","N",65.3,38.9
"9009",2019,55,"B56046800000000",1941,1991,1700,2017,2100,"9","6","7","N",53.9,34
"9010",2019,55,"B56059500000000",1939,0,738,2015,811,"4","5","7","N",37.6,22.7
"9011",2019,55,"B56067200000000",1940,0,292,2015,321,"5","5","7","N",34.3,19.4
"9012",2019,55,"B56078800000000",1941,0,738,2015,811,"5","4","7","N",42.5,24.3
"9013",2019,55,"B56078900000000",1941,0,1086,2015,1194,"5","4","6","N",39.2,22.7
"9014",2019,55,"B56079600000000",1941,1990,1731,2016,2280,"6","7","7","N",49,29.2
"9015",2019,55,"B56094300000000",1932,0,1800,2016,1465,"N","N","7","6",53.9,24.3
"9016",2019,55,"B57000100000000",1948,0,560,2016,710,"N","N","8","6",53.9,24.3
"9017",2019,55,"B57001100000000",1958,0,1100,2016,1340,"7","7","8","N",37.6,22.7
"9018",2019,55,"B57001300000000",1965,1999,580,2016,685,"7","7","8","N",40.8,24.3
"9019",2019,55,"B57001400000000",1964,0,960,2016,1560,"N","N","7","7",53.9,24.3
"9020",2019,55,"B57001700000000",1970,0,900,2015,990,"4","7","8","N",49,17.8
"9021",2019,55,"B57001800000000",1972,0,1085,2015,1193,"3","7","8","N",63.7,25.9
"9022",2019,55,"B57001900000000",1976,2010,2600,2016,5190,"7","7","8","N",84.9,42.1
"9023",2019,55,"B57002300000000",1976,0,434,2015,477,"3","6","8","N",34.3,29.2
"9024",2019,55,"B57002400000000",1976,0,108,2015,118,"6","7","8","N",49,30.8
"9025",2019,55,"B57002500000000",1978,0,560,2016,1560,"6","6","8","N",67,38.9
"9026",2019,55,"B57002600000000",1980,0,227,2015,249,"5","7","8","N",45.7,29.2
"9027",2019,55,"B57002800000000",1983,0,162,2015,178,"7","7","8","N",71.8,35.6
"9028",2019,55,"B57002900000000",1970,0,760,2016,915,"N","N","8","8",53.9,24.3
"9029",2019,55,"B57003000000000",1982,0,434,2015,477,"7","6","8","N",39.2,22.7
"9030",2019,55,"B57003100000000",1983,0,379,2015,416,"6","7","8","N",47.4,30.8
"9031",2019,55,"B57003300000000",1985,0,135,2015,148,"7","7","8","N",47.4,27.5
"9032",2019,55,"B57003400000000",1988,0,65,2015,71,"7","7","8","N",65.3,38.9
"9033",2019,55,"B57003500000000",1990,0,1400,2016,2150,"N","N","8","7",53.9,32.4
"9034",2019,55,"B57003600000000",1990,0,1400,2016,1750,"7","7","8","N",62.1,45.4
"9035",2019,55,"B57003700000000",1986,0,238,2015,261,"5","5","8","N",53.9,30.8
"9036",2019,55,"B57003800000000",1989,0,81,2015,89,"7","7","6","N",58.8,35.6
"9037",2019,55,"B57003900000000",1988,0,1085,2015,1193,"7","7","8","N",37.6,25.9
"9038",2019,55,"B57004000000000",1999,0,1100,2016,1430,"7","8","8","N",67,43.7
"9039",2019,55,"B57004100000000",1990,0,600,2016,855,"6","6","6","N",57.2,34
"9040",2019,55,"B57004200000000",1990,0,1200,2016,1840,"6","6","8","N",58.8,35.6
"9041",2019,55,"B57004300000000",1992,0,1100,2016,1780,"6","7","8","N",58.8,35.6
"9042",2019,55,"B57004400000000",1993,0,629,2015,691,"7","7","8","N",65.3,34
"9043",2019,55,"B57004500000000",1991,0,54,2015,59,"7","8","8","N",65.3,34
"9044",2019,55,"B57004600000000",1992,0,189,2015,207,"7","7","8","N",76.7,45.4
"9045",2019,55,"B57004700000000",1991,0,54,2015,59,"7","7","8","N",65.3,38.9
"9046",2019,55,"B57004800000000",1991,0,238,2015,261,"6","6","8","N",57.2,34
"9047",2019,55,"B57004900000000",1991,0,759,2015,834,"5","5","8","N",71.8,42.1
"9048",2019,55,"B57005000000000",1992,0,54,2015,59,"7","7","6","N",67,38.9
"9049",2019,55,"B57005100000000",1999,0,580,2016,1490,"7","8","8","N",55.5,47
"9050",2019,55,"B57005200000000",1994,2017,950,2016,1300,"8","7","7","N",63.7,37.3
"9051",2019,55,"B57005300000000",1994,0,119,2015,130,"7","7","6","N",68.6,40.5
"9052",2019,55,"B57005400000000",1996,0,43,2015,47,"7","7","7","N",68.6,40.5
"9053",2019,55,"B57005500000000",1997,0,759,2015,834,"6","7","6","N",71.8,37.3
"9054",2019,55,"B57005600000000",1996,0,847,2015,931,"7","7","8","N",65.3,34
"9055",2019,55,"B57005700000000",1995,0,1519,2015,1670,"7","7","8","N",62.1,37.3
"9056",2019,55,"B57005800000000",1996,0,14500,2016,22030,"5","5","8","N",62.1,35.6
"9057",2019,55,"B57005900000000",1998,0,895,2015,984,"7","8","8","N",50.6,35.6
"9058",2019,55,"B57006000000000",1998,0,325,2015,357,"7","7","8","N",70.2,35.6
"9059",2019,55,"B57006100000000",2000,0,4800,2016,7800,"7","8","8","N",57.2,32.4
"9060",2019,55,"B57006200000000",2003,0,42,2015,46,"8","8","8","N",62.1,37.3
"9061",2019,55,"B57006300000000",2003,0,42,2015,46,"7","7","8","N",65.3,38.9
"9062",2019,55,"B57006400000000",2003,0,683,2015,751,"7","8","8","N",68.6,35.6
"9063",2019,55,"B57006500000000",2003,0,660,2015,726,"7","7","8","N",62.1,37.3
"9064",2019,55,"B57006600000000",2003,0,447,2015,491,"8","8","8","N",63.7,32.4
"9065",2019,55,"B57006700000000",2003,0,42,2015,46,"8","8","8","N",65.3,38.9
"9066",2019,55,"B57006800000000",2003,0,42,2015,46,"7","7","8","N",58.8,35.6
"9067",2019,55,"B57007000000000",1996,0,43,2015,47,"7","7","8","N",63.7,43.7
"9068",2019,55,"B57007300000000",2008,0,960,2016,2050,"8","9","9","N",89.8,45.4
"9069",2019,55,"B57007400000000",2003,0,194,2015,213,"7","7","8","N",71.8,42.1
"9070",2019,55,"B57007500000000",2005,0,21,2015,23,"8","8","8","N",63.7,38.9
"9071",2019,55,"B57007600000000",2005,0,178,2015,195,"7","8","8","N",75.1,43.7
"9072",2019,55,"B57007700000000",2002,0,318,2015,349,"N","N","7","6",53.9,32.4
"9073",2019,55,"B57007800000000",2008,0,104,2015,114,"8","8","8","N",81.6,48.6
"9074",2019,55,"B57007900000000",2008,0,104,2015,114,"8","8","8","N",62.1,37.3
"9075",2019,55,"B57008000000000",2008,0,20,2015,22,"8","8","8","N",89.8,53.5
"9076",2019,55,"B57008100000000",2010,0,235,2015,258,"9","9","8","N",75.8,58.6
"9077",2019,55,"B57008200000000",2015,0,550,2016,750,"8","8","9","N",48,36.6
"9078",2019,55,"B57008300000000",2014,0,236,2015,259,"8","9","9","N",54.1,39.2
"9079",2019,55,"B57008400000000",2015,0,100,2016,120,"7","7","8","N",54.1,41.8
"9080",2019,55,"B57008500000000",2011,0,207,2015,227,"8","8","8","N",49,34
"9081",2019,55,"B57008600000000",2012,0,801,2015,881,"N","N","8","8",53.9,32.4
"9082",2019,55,"B57008700000000",2018,0,100,2018,100,"9","9","8","N",45.4,35
"9083",2019,55,"B57008800000000",2018,0,30,2018,40,"8","8","8","N",43.7,33.7
"9084",2019,55,"B57008900000000",2017,0,1390,2017,1590,"8","8","8","N",59.9,36.3
"9085",2019,55,"B57009200000000",2017,0,200,2017,240,"N","N","8","8",54.5,32.6
"9086",2019,55,"B57041100000000",1936,1991,1887,2015,2075,"7","6","8","N",60.4,35.6
"9087",2019,55,"B57041200000000",1936,1968,1887,2015,2075,"7","6","6","N",42.5,24.3
"9088",2019,55,"B58000100000000",1947,0,638,2015,701,"5","5","8","N",45.7,27.5
"9089",2019,55,"B58000200000000",1948,0,1236,2015,1359,"5","6","8","N",42.5,24.3
"9090",2019,55,"B58000300000000",1949,2003,753,2015,828,"6","6","8","N",49,29.2
"9091",2019,55,"B58000400000000",1948,0,957,2015,1052,"5","5","8","N",39.2,22.7
"9092",2019,55,"B58000600000000",1959,0,221,2015,243,"6","6","8","N",37.6,22.7
"9093",2019,55,"B58000800000000",1950,0,875,2015,962,"5","5","8","N",35.9,21.1
"9094",2019,55,"B58001000000000",1951,0,1500,2015,1970,"5","5","8","N",34.3,21.1
"9095",2019,55,"B58001100000000",1952,0,453,2015,498,"5","5","8","N",37.6,21.1
"9096",2019,55,"B58001200000000",1952,0,607,2015,667,"4","4","8","N",8.2,4.9
"9097",2019,55,"B58001500000000",1954,0,1957,2015,2152,"7","7","8","N",37.6,21.1
"9098",2019,55,"B58001700000000",1957,0,226,2015,248,"6","6","8","N",31,13
"9099",2019,55,"B58001800000000",1958,0,1545,2015,1699,"6","5","8","N",88.2,53.5
"9100",2019,55,"B58001900000000",1958,0,6695,2015,7364,"6","4","8","N",62.1,29.2
"9101",2019,55,"B58002000000000",1930,1961,721,2015,793,"6","6","8","N",6.5,3.2
"9102",2019,55,"B58002200000000",1924,1964,511,2015,562,"5","5","8","N",39.2,22.7
"9103",2019,55,"B58002300000000",1967,0,1133,2015,1246,"5","5","8","N",39.2,22.7
"9104",2019,55,"B58002400000000",1976,0,152,2015,167,"7","8","8","N",60.4,30.8
"9105",2019,55,"B58002500000000",1979,0,6642,2015,7306,"5","7","N","N",53.9,35.6
"9106",2019,55,"B58002600000000",1988,0,40,2015,41,"7","7","8","N",60.4,35.6
"9107",2019,55,"B58002700000000",1979,0,127,2015,139,"7","7","8","N",62.1,37.3
"9108",2019,55,"B58002800000000",1983,0,100,2015,110,"7","9","8","N",53.9,27.5
"9109",2019,55,"B58003000000000",1981,0,235,2015,258,"7","7","8","N",71.8,42.1
"9110",2019,55,"B58003100000000",1981,0,131,2015,144,"5","5","8","N",75.1,43.7
"9111",2019,55,"B58003200000000",1982,0,257,2015,282,"N","N","8","6",53.9,32.4
"9112",2019,55,"B58003300000000",1984,0,205,2015,225,"8","8","7","N",42.5,25.9
"9113",2019,55,"B58003400000000",1983,0,128,2015,140,"7","8","8","N",52.3,27.5
"9114",2019,55,"B58003500000000",1984,0,154,2015,169,"5","8","8","N",31,25.9
"9115",2019,55,"B58003600000000",1987,0,100,2015,105,"7","7","8","N",32.7,19.4
"9116",2019,55,"B58003700000000",1984,0,231,2015,254,"6","6","8","N",60.4,35.6
"9117",2019,55,"B58003800000000",1985,0,158,2015,173,"7","7","6","N",76.7,45.4
"9118",2019,55,"B58003900000000",1987,0,5100,2015,1700,"6","7","8","N",73.5,38.9
"9119",2019,55,"B58004000000000",1986,0,123,2015,135,"6","6","8","N",52.3,30.8
"9120",2019,55,"B58004100000000",1986,0,100,2015,110,"7","8","8","N",42.5,34
"9121",2019,55,"B58004200000000",1987,0,50,2015,51,"7","7","8","N",50.6,29.2
"9122",2019,55,"B58004300000000",1987,0,77,2015,84,"7","8","8","N",52.3,25.9
"9123",2019,55,"B58004400000000",1989,0,207,2015,227,"6","8","8","N",71.8,38.9
"9124",2019,55,"B58004500000000",1989,0,139,2015,152,"7","8","8","N",57.2,37.3
"9125",2019,55,"B58005100000000",1992,0,4900,2015,8710,"7","8","8","N",62.1,42.1
"9126",2019,55,"B58005200000000",1992,0,50,2015,51,"7","7","8","N",70.2,42.1
"9127",2019,55,"B58005300000000",1993,0,2023,2015,2225,"7","7","8","N",52.3,37.3
"9128",2019,55,"B58005400000000",1993,0,111,2015,122,"8","8","8","N",78.4,47
"9129",2019,55,"B58005500000000",1995,0,303,2015,333,"7","8","8","N",70.2,42.1
"9130",2019,55,"B58005600000000",1994,0,77,2015,84,"6","8","8","N",70.2,32.4
"9131",2019,55,"B58005700000000",1991,0,2060,2015,2266,"6","8","8","N",53.9,32.4
"9132",2019,55,"B58005800000000",1999,0,5459,2015,6004,"7","8","8","N",68.6,34
"9133",2019,55,"B58005900000000",1994,0,803,2015,883,"5","5","8","N",67,40.5
"9134",2019,55,"B58006000000000",2000,0,9600,2015,15200,"6","7","8","N",58.8,34
"9135",2019,55,"B58006100000000",1996,0,8000,2015,9600,"7","7","N","N",63.7,34
"9136",2019,55,"B58006200000000",1996,0,8000,2015,9600,"7","8","N","N",63.7,34
"9137",2019,55,"B58006300000000",1996,0,500,2016,16110,"7","7","N","N",63.7,32.4
"9138",2019,55,"B58006400000000",1995,0,1100,2016,875,"6","7","N","N",63.7,38.9
"9139",2019,55,"B58006500000000",1996,0,6150,2015,8969,"7","7","N","N",70.2,35.6
"9140",2019,55,"B58006600000000",1996,0,6150,2015,17520,"7","7","N","N",70.2,35.6
"9141",2019,55,"B58006700000000",1997,0,390,2015,5642,"7","7","N","N",67,38.9
"9142",2019,55,"B58006900000000",1996,0,1500,2016,5642,"7","7","N","N",70.2,38.9
"9143",2019,55,"B58007000000000",1997,0,5100,2015,13900,"7","8","8","N",65.3,37.3
"9144",2019,55,"B58007100000000",1997,0,5100,2015,13900,"7","8","8","N",65.3,37.3
"9145",2019,55,"B58007200000000",1997,0,4100,2015,5642,"7","7","N","N",81.6,43.7
"9146",2019,55,"B58007300000000",1996,0,3800,2015,7398,"7","7","N","N",65.3,37.3
"9147",2019,55,"B58007400000000",1996,0,4100,2015,12700,"7","7","8","N",75.1,38.9
"9148",2019,55,"B58007500000000",1996,0,4100,2015,10030,"7","7","8","N",67,34
"9149",2019,55,"B58007700000000",1996,0,7400,2015,9100,"6","7","N","N",73.5,38.9
"9150",2019,55,"B58007800000000",1997,0,5600,2015,4473,"7","7","N","N",71.8,48.6
"9151",2019,55,"B58007900000000",1997,0,5600,2015,10030,"7","8","N","N",71.8,48.6
"9152",2019,55,"B58008000000000",1997,0,5600,2015,11319,"7","7","N","N",67,35.6
"9153",2019,55,"B58008100000000",1997,0,5600,2015,11319,"7","8","N","N",71.8,34
"9154",2019,55,"B58008200000000",1997,0,5600,2015,10030,"7","7","N","N",71.8,34
"9155",2019,55,"B58008300000000",1997,0,5600,2015,11319,"7","8","N","N",93.1,53.5
"9156",2019,55,"B58008400000000",1997,0,11200,2015,18700,"7","8","8","N",60.4,38.9
"9157",2019,55,"B58008500000000",1997,0,11200,2015,18700,"7","7","8","N",57.2,37.3
"9158",2019,55,"B58008600000000",1996,0,3800,2015,2806,"7","7","N","N",65.3,37.3
"9159",2019,55,"B58008700000000",1997,0,5600,2015,10030,"7","7","N","N",76.7,45.4
"9160",2019,55,"B58008800000000",1997,0,4100,2015,5237,"7","7","N","N",81.6,43.7
"9161",2019,55,"B58009000000000",1997,0,5600,2015,10030,"7","6","N","N",67,35.6
"9162",2019,55,"B58009100000000",1998,0,4550,2015,5098,"7","7","8","N",75.1,38.9
"9163",2019,55,"B58009200000000",1998,0,4550,2015,5584,"7","7","8","N",75.1,38.9
"9164",2019,55,"B58009300000000",1998,0,3500,2015,12900,"7","7","8","N",80,38.9
"9165",2019,55,"B58009500000000",1997,0,3500,2015,7510,"7","7","N","N",80,38.9
"9166",2019,55,"B58009600000000",1997,0,3500,2015,7510,"7","8","N","N",80,38.9
"9167",2019,55,"B58009800000000",1997,0,2100,2016,7510,"7","7","N","N",63.7,40.5
"9168",2019,55,"B58009900000000",1997,0,7000,2015,8800,"7","7","N","N",67,40.5
"9169",2019,55,"B58010100000000",1997,0,4850,2015,17000,"7","8","7","N",70.2,40.5
"9170",2019,55,"B58010200000000",1999,0,54,2015,59,"7","7","8","N",60.4,35.6
"9171",2019,55,"B58010300000000",1999,0,2600,2015,5150,"7","8","8","N",78.4,38.9
"9172",2019,55,"B58010500000000",1966,0,721,2015,793,"5","5","8","N",34.3,21.1
"9173",2019,55,"B58010600000000",1966,0,721,2015,793,"N","N","8","7",53.9,24.3
"9174",2019,55,"B58010700000000",1999,0,750,2015,490,"7","8","7","N",71.8,40.5
"9175",2019,55,"B58010800000000",2000,0,490,2015,539,"6","8","8","N",57.2,30.8
"9176",2019,55,"B58010900000000",2006,0,1300,2016,2450,"N","N","9","7",53.9,32.4
"9177",2019,55,"B58011100000000",2009,0,4600,2015,5400,"7","8","8","N",75.1,38.9
"9178",2019,55,"B58011200000000",2011,0,7700,2015,13950,"7","8","8","N",48.9,37.9
"9179",2019,55,"B58011400000000",2005,0,100,2015,101,"7","7","8","N",60.4,38.9
"9180",2019,55,"B58011600000000",2007,0,2900,2016,2900,"6","8","9","N",81.6,42.1
"9181",2019,55,"B58011800000000",2012,0,1660,2016,1930,"N","N","8","7",54.5,32.6
"9182",2019,55,"B58012000000000",2007,0,2860,2015,3146,"7","9","9","N",65.3,40.5
"9183",2019,55,"B58012100000000",2007,0,4900,2015,8800,"7","7","9","N",78.4,47
"9184",2019,55,"B58012200000000",2007,0,4900,2015,7800,"7","7","9","N",76.7,45.4
"9185",2019,55,"B58012300000000",2007,0,4900,2015,8850,"7","7","9","N",78.4,45.4
"9186",2019,55,"B58012400000000",2007,0,1300,2015,1900,"7","7","9","N",83.3,48.6
"9187",2019,55,"B58012500000000",2010,0,1486,2015,1634,"7","7","9","N",42.8,33
"9188",2019,55,"B58012600000000",2017,0,795,2017,1010,"9","9","8","N",48,36.6
"9189",2019,55,"B58012700000000",2015,0,7100,2016,8800,"N","N","8","7",43.7,34
"9190",2019,55,"B58012900000000",2018,0,100,2018,510,"8","8","N","N",54.8,42.1
"9191",2019,55,"B58013300000000",2018,0,3500,2018,3500,"7","8","8","N",46.7,36
"9192",2019,55,"B58030400000000",1941,0,1030,2015,1133,"5","5","8","N",34.3,19.4
"9193",2019,55,"B58045500000000",1938,0,2426,2015,2668,"6","5","8","N",49,29.2
"9194",2019,55,"B58045600000000",1938,0,1133,2015,1246,"5","5","8","N",39.2,22.7
"9195",2019,55,"B58051800000000",1939,0,1133,2015,1246,"5","5","8","N",39.2,22.7
"9196",2019,55,"B58051900000000",1939,0,603,2015,663,"4","5","8","N",39.2,22.7
"9197",2019,55,"B58052500000000",1941,1979,2500,2016,6420,"4","5","7","N",29.4,17.8
"9198",2019,55,"B58070600000000",1940,0,1339,2015,1472,"4","5","8","N",31,17.8
"9199",2019,55,"B58071800000000",1934,0,900,2016,877,"4","4","8","N",40.8,24.3
"9200",2019,55,"B58072100000000",1923,0,1133,2015,1246,"5","5","8","N",32.7,19.4
"9201",2019,55,"B58072200000000",1923,1979,679,2015,746,"6","7","8","N",47.4,25.9
"9202",2019,55,"B58072300000000",1930,1985,1171,2015,1288,"5","5","8","N",42.5,22.7
"9203",2019,55,"B59000100000000",1951,0,799,2015,878,"5","5","6","N",44.1,25.9
"9204",2019,55,"B59000200000000",1954,0,152,2015,167,"6","5","6","N",73.5,42.1
"9205",2019,55,"B59000400000000",1955,1989,15200,2018,16500,"N","N","8","6",53.9,32.4
"9206",2019,55,"B59000500000000",1955,1990,8300,2018,9990,"7","6","8","N",44.1,25.9
"9207",2019,55,"B59000600000000",1955,1997,4700,2018,6720,"7","7","8","N",53.9,32.4
"9208",2019,55,"B59000900000000",1956,0,1081,2015,1189,"7","7","6","N",34.3,21.1
"9209",2019,55,"B59001000000000",1969,0,699,2015,768,"N","N","5","6",53.9,24.3
"9210",2019,55,"B59001100000000",1958,0,129,2015,141,"7","5","7","N",50.6,25.9
"9211",2019,55,"B59001200000000",1960,0,587,2015,645,"N","N","6","6",53.9,32.4
"9212",2019,55,"B59001300000000",1961,2012,6500,2018,12650,"8","8","8","N",71.8,42.1
"9213",2019,55,"B59001400000000",1936,0,1040,2015,1144,"6","5","6","N",35.9,16.2
"9214",2019,55,"B59001500000000",1961,1980,9700,2018,7665,"N","N","8","6",53.9,32.4
"9215",2019,55,"B59001600000000",1979,0,117,2015,128,"6","6","8","N",58.8,35.6
"9216",2019,55,"B59001700000000",1920,1961,1797,2015,1976,"8","7","7","N",27.8,13
"9217",2019,55,"B59001800000000",1965,0,14700,2017,26650,"6","8","8","N",50.6,29.2
"9218",2019,55,"B59001900000000",1967,0,14700,2017,26650,"7","8","8","N",58.8,29.2
"9219",2019,55,"B59002000000000",1967,1992,6500,2017,11033,"8","7","N","N",62.1,32.4
"9220",2019,55,"B59002300000000",1965,1992,500,2017,220,"8","6","N","N",42.5,22.7
"9221",2019,55,"B59002500000000",1966,0,13450,2017,23350,"6","7","N","N",52.3,30.8
"9222",2019,55,"B59002700000000",1990,0,1400,2018,2700,"6","6","8","N",73.5,43.7
"9223",2019,55,"B59002800000000",1984,0,12750,2017,23484,"7","7","N","N",55.5,32.4
"9224",2019,55,"B59002900000000",1968,0,12750,2017,28350,"7","7","N","N",60.4,32.4
"9225",2019,55,"B59003000000000",1967,0,1938,2015,2131,"7","7","8","N",40.8,19.4
"9226",2019,55,"B59003100000000",1967,0,1938,2015,2131,"N","N","6","7",53.9,24.3
"9227",2019,55,"B59003200000000",1920,1967,1938,2015,2131,"7","7","6","N",34.3,17.8
"9228",2019,55,"B59003300000000",1967,2015,18195,2015,24600,"8","8","8","N",62.1,25.9
"9229",2019,55,"B59003400000000",1967,0,12750,2017,28350,"6","6","N","N",42.5,24.3
"9230",2019,55,"B59003500000000",1968,0,13250,2017,28350,"6","7","N","N",52.3,25.9
"9231",2019,55,"B59003600000000",1966,0,117,2015,128,"8","5","8","N",45.7,27.5
"9232",2019,55,"B59003700000000",1968,0,13250,2017,28350,"7","7","N","N",52.3,25.9
"9233",2019,55,"B59003800000000",1970,2011,12000,2017,35850,"7","7","N","N",42.4,32.7
"9234",2019,55,"B59003900000000",1970,2011,12000,2017,35850,"7","7","N","N",42.4,32.7
"9235",2019,55,"B59004000000000",1969,2011,12000,2017,35850,"7","7","N","N",41.1,32.4
"9236",2019,55,"B59004100000000",1969,2011,12000,2017,35850,"7","7","N","N",41.8,32.4
"9237",2019,55,"B59004200000000",1970,0,12000,2017,28750,"7","7","N","N",58.8,25.9
"9238",2019,55,"B59004300000000",1970,0,12000,2017,20679,"7","8","N","N",44.1,24.3
"9239",2019,55,"B59004400000000",1970,2011,300,2017,300,"7","7","N","N",47.4,27.5
"9240",2019,55,"B59004500000000",1970,0,13250,2017,28750,"7","7","N","N",44.1,25.9
"9241",2019,55,"B59004600000000",1970,0,13250,2017,20679,"7","7","N","N",44.1,25.9
"9242",2019,55,"B59004700000000",1970,2011,3400,2018,6350,"8","8","N","N",47.4,27.5
"9243",2019,55,"B59004800000000",1970,0,13477,2015,14824,"7","7","8","N",63.7,25.9
"9244",2019,55,"B59004900000000",1972,0,1186,2015,1304,"7","7","8","N",44.1,25.9
"9245",2019,55,"B59005100000000",1971,0,12750,2017,28350,"7","7","N","N",47.4,27.5
"9246",2019,55,"B59005200000000",1971,0,12750,2017,28350,"6","7","N","N",60.4,34
"9247",2019,55,"B59005300000000",1984,0,12750,2017,23985,"7","7","N","N",55.5,32.4
"9248",2019,55,"B59005400000000",1971,0,14700,2017,26650,"7","8","8","N",55.5,27.5
"9249",2019,55,"B59005500000000",1986,0,462,2015,508,"6","6","8","N",63.7,37.3
"9250",2019,55,"B59005700000000",1971,0,14700,2017,26650,"7","7","8","N",40.8,25.9
"9251",2019,55,"B59005900000000",1971,0,13450,2016,23350,"7","7","N","N",55.5,32.4
